product_name,release_year,market_tier_bracket,chipset,storage_gb,ram_gb,storage_type,display_size_inches,display_ppi,display_tech,display_refresh_rate_hz,brightness_nits,battery_capacity_mah,wired_charging_power,has_wireless_charging,rear_main_camera_megapixels,has_ultrawide,has_macro,has_telephoto,has_periscope,aperture,IP_Rating,is_dustproof,is_waterproof,has_optical_image_stabilization,front_camera_megapixels,video_resolution_options,fps,weight_grams,thickness_mm,form_factor,max_network_generation,operating_system,operating_system_version,back_panel_material,chassis_frame_material,HDR_status,rear_camera_count,nano_sim,has_esim_support,display_protection_tier,chipset_score,score_performance_hardware,score_camera_system,score_display,score_design_build_quality,score_battery_charging,score_software_os_connectivity_features,score_overall
Samsung Galaxy A36,2025,Mid-Range,Snapdragon 6 Gen 3,128,8,UFS 2.2,6.7,385,Super AMOLED,120,1200,5000,45,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,12,2160,30,195,7.4,bar,5G,Android,15,Glass,Plastic,Unknown,3,2,TRUE,premium_branded,39,37.55,74.62,61.76,70.11,42.73,96.29,59.71
Google Pixel Fold,2023,Flagship,Tensor G2,256,12,UFS 3.1,7.6,378,Foldable OLED,120,1000,4821,18,TRUE,48,TRUE,FALSE,TRUE,FALSE,1.7,IPX8,FALSE,TRUE,TRUE,8,2160,60,283,5.8,fold,5G,Android,13,Glass,Aluminum,HDR10+,3,1,TRUE,none_generic,48,53.77,74.49,68.32,37.74,45.22,71.36,59.7
Huawei P50 Pro,2021,Flagship,Kirin 9000,512,8,Unknown,6.6,450,OLED,120,600,4360,66,TRUE,50,TRUE,FALSE,FALSE,TRUE,1.8,IP68,TRUE,TRUE,TRUE,13,2160,60,195,8.5,bar,4G,Android,12,Glass,Aluminum,Unknown,4,2,TRUE,none_generic,46,42.62,79.82,56.46,72.09,55.76,62.14,59.7
OnePlus Nord CE3,2023,Mid-Range,Snapdragon 782G,128,8,UFS 3.1,6.7,394,Fluid AMOLED,120,600,5000,80,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,TRUE,16,2160,30,184,8.2,bar,5G,Android,13,Plastic,Plastic,HDR10+,3,2,TRUE,none_generic,38,42.2,76.1,69.9,27.22,55.45,88.86,59.68
Huawei nova Flip S,2025,Mid-Range,Kirin 8020,256,12,Unknown,6.94,421,Foldable LTPO OLED,120,600,4400,66,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,Splash Resistant,TRUE,FALSE,TRUE,32,2160,30,195,6.9,flip,5G,HarmonyOS,5.1,Unknown,Aluminum,HDR,2,2,TRUE,none_generic,44,43.12,79.88,68.97,37.15,41.36,92.15,59.68
Samsung Galaxy A54,2023,Mid-Range,Exynos 1380,256,6,Unknown,6.4,403,Super AMOLED,120,1000,5000,25,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,32,2160,30,202,8.2,bar,5G,Android,13,Glass,Plastic,HDR10+,3,2,TRUE,standard_branded,36,31.89,82.03,73.87,63.13,35.45,88.86,59.67
Apple iPhone 12 Pro Max,2020,Flagship,A14 Bionic,128,6,NVMe,6.7,458,Super Retina XDR OLED,60,800,3687,20,TRUE,12,TRUE,FALSE,TRUE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,12,2160,60,228,7.4,bar,5G,iOS,14.1,Glass,Stainless Steel,Dolby Vision,3,2,TRUE,ultra_premium,61,56.85,72.13,57.91,82.11,28.94,68.96,59.67
Apple iPhone 12 Pro,2020,Flagship,A14 Bionic,512,6,NVMe,6.1,460,Super Retina XDR OLED,60,800,2815,20,TRUE,12,TRUE,FALSE,TRUE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,12,2160,60,189,7.4,bar,5G,iOS,14.1,Glass,Stainless Steel,Dolby Vision,3,2,TRUE,ultra_premium,61,60.72,72.13,58.03,87.53,18.64,68.96,59.66
OnePlus 9RT 5G,2021,Mid-Range,Snapdragon 888,256,8,UFS 3.1,6.62,397,AMOLED,120,600,4500,65,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,TRUE,16,2160,60,198.5,8.3,bar,5G,Android,11,Glass,Aluminum,HDR10+,4,2,TRUE,standard_branded,47,48.89,77.43,66.03,42,42.5,81.43,59.63
Nothing Phone (1),2022,Mid-Range,Snapdragon 778G Plus,128,8,UFS 3.1,6.55,402,OLED,120,480,4500,33,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP53,TRUE,TRUE,TRUE,16,2160,30,193.5,8.3,bar,5G,Android,12,Glass,Aluminum,HDR10+,2,2,TRUE,standard_branded,39,42.8,73.95,65.31,56.69,45.86,85.14,59.61
Apple iPhone 13 mini,2021,Flagship,A15 Bionic,256,4,NVMe,5.4,476,Super Retina XDR OLED,60,800,2438,20,TRUE,12,TRUE,FALSE,FALSE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,12,2160,60,141,7.7,bar,5G,iOS,15,Glass,Aluminum,Dolby Vision,2,2,TRUE,ultra_premium,66,59,69.13,58.99,91.9,18.64,72.4,59.6
Huawei Pocket 2,2024,Flagship,Snapdragon 778G,1024,16,Unknown,6.94,420,Foldable LTPO OLED,120,880,4520,66,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.6,IPX8,FALSE,TRUE,TRUE,10.7,2160,30,199,7.3,flip,4G,HarmonyOS,4,Unknown,Unknown,Unknown,3,2,TRUE,none_generic,38,51.55,79.94,63.81,29.61,58.16,62.71,59.59
Honor 80 Pro Flat,2023,Mid-Range,Snapdragon 8 Plus Gen 1,256,12,Unknown,6.67,395,OLED,120,1000,4800,66,FALSE,160,TRUE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,32,2160,30,186,7.9,bar,5G,Android,12,Unknown,Unknown,HDR,3,2,TRUE,none_generic,57,50.92,74.65,64.09,32.91,47.36,87.14,59.59
Xiaomi Poco M8,2026,Mid-Range,Snapdragon 6 Gen 3,512,8,UFS 2.2,6.77,388,AMOLED,120,1280,5520,45,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,IP66,TRUE,TRUE,FALSE,20,2160,30,178,7.4,bar,5G,Android,15,Plastic,Plastic,HDR,2,2,TRUE,none_generic,39,41.42,63.58,66.07,58.91,50.53,98.29,59.58
Motorola Razr 2024,2024,Flagship,Dimensity 7300,256,8,UFS 2.2,6.9,413,Foldable LTPO AMOLED,120,1200,4200,30,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.7,IPX8,FALSE,TRUE,TRUE,32,2160,30,188.4,7.3,flip,5G,Android,14,Eco-Leather,Aluminum,HDR10+,2,1,TRUE,none_generic,38,38.24,83.18,78.89,40.27,40.27,75.07,59.55
Honor Magic7 Lite,2025,Mid-Range,Snapdragon 6 Gen 1,512,6,Unknown,6.78,437,AMOLED,120,1600,6600,66,FALSE,108,TRUE,FALSE,FALSE,FALSE,1.8,IP64,TRUE,TRUE,TRUE,16,2160,30,189,8,bar,5G,Android,14,Unknown,Unknown,Unknown,2,1,TRUE,none_generic,36,34.47,79.72,64.26,46.14,65.36,77.07,59.54
Xiaomi Poco M7 Pro 5G,2024,Mid-Range,Dimensity 7025,512,12,UFS 2.2,6.67,395,AMOLED,120,840,5110,45,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.5,IP64,TRUE,TRUE,TRUE,20,1080,30,190,8,bar,5G,Android,14,Plastic,Plastic,Dolby Vision,2,2,TRUE,standard_branded,34,42.7,72.03,70.22,44.77,44.38,92.57,59.52
Nothing Phone (2a) Plus,2024,Mid-Range,Dimensity 7350,256,8,Unknown,6.7,395,AMOLED,120,1100,5000,50,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP54,TRUE,TRUE,TRUE,50,2160,30,190,8.5,bar,5G,Android,14,Plastic,Plastic,HDR10+,2,2,TRUE,standard_branded,41,37.04,79.88,70.2,42.99,44.55,92.57,59.51
Samsung Galaxy S20 FE,2020,Flagship,Exynos 990,128,8,UFS 3.1,6.5,407,Super AMOLED,120,600,4500,25,TRUE,12,TRUE,FALSE,TRUE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,32,2160,60,190,8.4,bar,4G,Android,10,Plastic,Aluminum,HDR10+,3,2,TRUE,standard_branded,41,44,76.23,70.68,70.08,42.95,56.71,59.5
Samsung Galaxy A36,2025,Mid-Range,Snapdragon 6 Gen 3,256,6,UFS 2.2,6.7,385,Super AMOLED,120,1200,5000,45,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,12,2160,30,195,7.4,bar,5G,Android,15,Glass,Plastic,Unknown,3,2,TRUE,premium_branded,39,36.69,74.62,61.76,70.11,42.73,96.29,59.5
Apple iPhone 13,2021,Flagship,A15 Bionic,256,4,NVMe,6.1,460,Super Retina XDR OLED,60,800,3240,20,TRUE,12,TRUE,FALSE,FALSE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,12,2160,60,174,7.7,bar,5G,iOS,15,Glass,Aluminum,Dolby Vision,2,2,TRUE,ultra_premium,66,59,69.13,58.03,87.32,22.24,72.4,59.49
OnePlus 9R,2021,Mid-Range,Snapdragon 870,256,8,UFS 3.1,6.55,402,Fluid AMOLED,120,600,4500,65,FALSE,48,TRUE,TRUE,FALSE,FALSE,1.7,Unknown,FALSE,FALSE,TRUE,16,2160,60,189,8.4,bar,5G,Android,10,Glass,Aluminum,HDR10+,4,2,TRUE,standard_branded,44,47.09,74.96,70.38,42.96,42.5,79.71,59.48
Honor X50 GT,2024,Mid-Range,Snapdragon 8 Plus Gen 1,512,16,Unknown,6.78,431,AMOLED,120,600,5800,35,FALSE,108,FALSE,FALSE,FALSE,FALSE,1.8,IP53,TRUE,TRUE,FALSE,8,2160,30,192,8,bar,5G,Android,13,Unknown,Unknown,Unknown,2,2,TRUE,none_generic,57,57.79,63.26,55.32,45.72,51.09,90.86,59.48
Oppo F33 Pro,2026,Entry-Level,Dimensity 6360,128,8,UFS 2.2,6.57,397,AMOLED,120,1400,7000,80,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,IP68/IP69K,TRUE,TRUE,FALSE,50,1080,60,194,8.3,bar,5G,Android,16,Plastic,Plastic,Unknown,2,2,TRUE,standard_branded,31,32.75,61.86,60.14,63.15,70.45,100,59.47
Honor Magic7 Lite,2025,Mid-Range,Snapdragon 6 Gen 1,256,8,Unknown,6.78,437,AMOLED,120,1600,6600,66,FALSE,108,TRUE,FALSE,FALSE,FALSE,1.8,IP64,TRUE,TRUE,TRUE,16,2160,30,189,8,bar,5G,Android,14,Unknown,Unknown,Unknown,2,1,TRUE,none_generic,36,34.04,79.72,64.26,46.14,65.36,77.07,59.43
Google Pixel 7,2022,Mid-Range,Tensor G2,128,8,UFS 3.1,6.3,416,AMOLED,90,1000,4355,20,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP68,TRUE,TRUE,TRUE,10.8,2160,60,197,8.7,bar,5G,Android,13,Glass,Aluminum,HDR10+,2,1,TRUE,premium_branded,48,48.2,73.36,60.6,77.93,38.96,69.36,59.41
Huawei nova 14 Lite,2025,Mid-Range,Snapdragon 778G,256,12,Unknown,6.7,395,OLED,120,600,5500,66,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP65,TRUE,TRUE,FALSE,50,2160,30,191,7.2,bar,5G,HarmonyOS,5.1,Unknown,Unknown,HDR,2,2,TRUE,none_generic,38,39.52,68.88,60.66,56.72,57.86,92.15,59.35
Samsung Galaxy A54,2023,Mid-Range,Exynos 1380,128,6,Unknown,6.4,403,Super AMOLED,120,1000,5000,25,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,32,2160,30,202,8.2,bar,5G,Android,13,Glass,Plastic,HDR10+,3,2,TRUE,standard_branded,36,30.6,82.03,73.87,63.13,35.45,88.86,59.35
Huawei Mate 50,2022,Flagship,Snapdragon 8 Plus Gen 1,256,8,UFS 3.1,6.7,442,OLED,90,600,4460,66,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.4,IP68,TRUE,TRUE,FALSE,13,2160,60,202,8,bar,4G,Android,12,Unknown,Unknown,Unknown,3,2,TRUE,premium_branded,57,54.89,71.42,45.98,71.16,57.26,64.14,59.32
Realme 15T,2025,Mid-Range,Dimensity 6400,256,12,UFS 2.2,6.57,401,AMOLED,120,1400,7000,60,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,FALSE,50,1080,30,181,7.8,bar,5G,Android,15,Plastic,Plastic,Unknown,2,2,TRUE,none_generic,32,38.92,60.53,60.38,63.06,63.18,96.29,59.32
OnePlus 9RT 5G,2021,Mid-Range,Snapdragon 888,128,8,UFS 3.1,6.62,397,AMOLED,120,600,4500,65,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,TRUE,16,2160,60,198.5,8.3,bar,5G,Android,11,Glass,Aluminum,HDR10+,4,2,TRUE,standard_branded,47,47.6,77.43,66.03,42,42.5,81.43,59.31
Honor X80i,2026,Entry-Level,Dimensity 6500,512,12,Unknown,6.6,434,AMOLED,120,2000,7000,45,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,IP66,TRUE,TRUE,FALSE,8,1080,30,185,7.3,bar,5G,Android,16,Glass,Aluminum,Unknown,1,2,TRUE,none_generic,32,38.5,51.64,67.5,71.77,57.73,100,59.29
Samsung Galaxy S20 FE,2020,Flagship,Exynos 990,256,6,UFS 3.1,6.5,407,Super AMOLED,120,600,4500,25,TRUE,12,TRUE,FALSE,TRUE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,32,2160,60,190,8.4,bar,4G,Android,10,Plastic,Aluminum,HDR10+,3,2,TRUE,standard_branded,41,43.14,76.23,70.68,70.08,42.95,56.71,59.29
Xiaomi Redmi Note 12T Pro,2023,Mid-Range,Dimensity 8200,512,12,UFS 3.1,6.6,407,IPS LCD,144,650,5080,67,FALSE,64,TRUE,TRUE,FALSE,FALSE,1.8,IP53,TRUE,TRUE,FALSE,16,2160,30,200,8.9,bar,5G,Android,13,Unknown,Unknown,Dolby Vision,3,2,TRUE,none_generic,46,55.15,65.1,58.31,41.4,51.93,88.86,59.28
Apple iPhone 13 mini,2021,Flagship,A15 Bionic,128,4,NVMe,5.4,476,Super Retina XDR OLED,60,800,2438,20,TRUE,12,TRUE,FALSE,FALSE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,12,2160,60,141,7.7,bar,5G,iOS,15,Glass,Aluminum,Dolby Vision,2,2,TRUE,ultra_premium,66,57.71,69.13,58.99,91.9,18.64,72.4,59.28
Tecno Camon 30 Pro,2024,Mid-Range,Dimensity 8200,256,12,Unknown,6.78,393,AMOLED,144,600,5000,70,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,TRUE,50,2160,60,188.6,7.7,bar,5G,Android,14,"Eco-Leather, Glass",Unknown,Unknown,3,2,TRUE,none_generic,46,44.32,81.21,55.54,38.16,51.82,92.57,59.28
Huawei Mate 40 Pro,2020,Flagship,Kirin 9000,512,8,UFS 3.1,6.76,456,OLED,90,600,4400,66,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP68,TRUE,TRUE,FALSE,13,2160,60,212,9.1,bar,5G,Android,10,"Eco-Leather, Glass",Aluminum,HDR10,3,2,TRUE,none_generic,46,50.87,63.17,54.32,68.2,56.36,77.71,59.26
Honor Magic4,2022,Flagship,Snapdragon 8 Gen 1,256,8,Unknown,6.81,431,LTPO OLED,120,1000,4800,66,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP54,TRUE,TRUE,FALSE,12,2160,60,199,8.8,bar,5G,Android,12,Unknown,Unknown,HDR10+,3,2,TRUE,none_generic,52,43.64,64.45,78.25,41.89,47.36,85.14,59.26
Honor 90,2023,Mid-Range,Snapdragon 7 Gen 1,256,16,Unknown,6.7,435,AMOLED,120,640,5000,66,FALSE,200,TRUE,FALSE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,50,2160,30,183,7.8,bar,5G,Android,13,Unknown,Unknown,HDR10+,3,2,TRUE,none_generic,39,44.41,73,68.66,33.68,50.36,88.86,59.24
Tecno Pova Curve 2,2026,Entry-Level,Dimensity 7100,256,12,UFS 2.2,6.78,429,AMOLED,144,1600,8000,45,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,IP64,TRUE,TRUE,FALSE,13,1440,30,195,7.4,bar,5G,Android,16,Unknown,Unknown,Unknown,2,2,TRUE,premium_branded,36,41.32,57.74,66.28,54.27,57.73,100,59.22
Samsung Galaxy Z Flip5,2023,Flagship,Snapdragon 8 Gen 2,256,8,UFS 4.0,6.7,425,Foldable Dynamic AMOLED 2X,120,700,3700,25,TRUE,12,TRUE,FALSE,FALSE,FALSE,1.8,IPX8,FALSE,TRUE,TRUE,10,2160,60,187,6.9,flip,5G,Android,13,Unknown,Aluminum,HDR10+,2,1,TRUE,none_generic,63,61.49,65.09,75.32,39.65,30.95,71.36,59.2
Nothing Phone (2a),2024,Mid-Range,Dimensity 7200,256,8,Unknown,6.7,394,AMOLED,120,1100,5000,45,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP54,TRUE,TRUE,TRUE,32,2160,30,190,8.6,bar,5G,Android,14,Plastic,Plastic,HDR10+,2,2,TRUE,standard_branded,41,37.04,79.88,70.14,42.63,42.73,92.57,59.19
Samsung Galaxy A36,2025,Mid-Range,Snapdragon 6 Gen 3,128,6,UFS 2.2,6.7,385,Super AMOLED,120,1200,5000,45,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,12,2160,30,195,7.4,bar,5G,Android,15,Glass,Plastic,Unknown,3,2,TRUE,premium_branded,39,35.4,74.62,61.76,70.11,42.73,96.29,59.18
Apple iPhone 13,2021,Flagship,A15 Bionic,128,4,NVMe,6.1,460,Super Retina XDR OLED,60,800,3240,20,TRUE,12,TRUE,FALSE,FALSE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,12,2160,60,174,7.7,bar,5G,iOS,15,Glass,Aluminum,Dolby Vision,2,2,TRUE,ultra_premium,66,57.71,69.13,58.03,87.32,22.24,72.4,59.17
Infinix Zero Flip,2024,Flagship,Dimensity 8020,512,8,UFS 3.1,6.9,413,Foldable LTPO AMOLED,120,560,4720,70,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,TRUE,50,2160,30,195,7.6,flip,5G,Android,14,Unknown,Unknown,Unknown,2,2,TRUE,none_generic,42,48.47,79.88,60.65,25.36,47.62,92.57,59.16
OnePlus 9R,2021,Mid-Range,Snapdragon 870,128,8,UFS 3.1,6.55,402,Fluid AMOLED,120,600,4500,65,FALSE,48,TRUE,TRUE,FALSE,FALSE,1.7,Unknown,FALSE,FALSE,TRUE,16,2160,60,189,8.4,bar,5G,Android,10,Glass,Aluminum,HDR10+,4,2,TRUE,standard_branded,44,45.8,74.96,70.38,42.96,42.5,79.71,59.16
Realme 15 Lite,2025,Mid-Range,Dimensity 7300,256,8,UFS,6.67,395,OLED,120,800,5000,80,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,IP65,TRUE,TRUE,TRUE,16,2160,30,185,7.6,bar,5G,Android,15,Unknown,Unknown,Unknown,2,2,TRUE,none_generic,38,39.74,73.1,54.88,56.12,55.45,96.29,59.09
Huawei P50 Pro,2021,Flagship,Kirin 9000,256,8,Unknown,6.6,450,OLED,120,600,4360,66,TRUE,50,TRUE,FALSE,FALSE,TRUE,1.8,IP68,TRUE,TRUE,TRUE,13,2160,60,195,8.5,bar,4G,Android,12,Glass,Aluminum,Unknown,4,2,TRUE,none_generic,46,40.04,79.82,56.46,72.09,55.76,62.14,59.05
Apple iPhone 12 Pro,2020,Flagship,A14 Bionic,256,6,NVMe,6.1,460,Super Retina XDR OLED,60,800,2815,20,TRUE,12,TRUE,FALSE,TRUE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,12,2160,60,189,7.4,bar,5G,iOS,14.1,Glass,Stainless Steel,Dolby Vision,3,2,TRUE,ultra_premium,61,58.14,72.13,58.03,87.53,18.64,68.96,59.01
Huawei Mate 50,2022,Flagship,Snapdragon 8 Plus Gen 1,128,8,UFS 3.1,6.7,442,OLED,90,600,4460,66,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.4,IP68,TRUE,TRUE,FALSE,13,2160,60,202,8,bar,4G,Android,12,Unknown,Unknown,Unknown,3,2,TRUE,premium_branded,57,53.6,71.42,45.98,71.16,57.26,64.14,59
Honor Magic7 Lite,2025,Mid-Range,Snapdragon 6 Gen 1,512,4,Unknown,6.78,437,AMOLED,120,1600,6600,66,FALSE,108,TRUE,FALSE,FALSE,FALSE,1.8,IP64,TRUE,TRUE,TRUE,16,2160,30,189,8,bar,5G,Android,14,Unknown,Unknown,Unknown,2,1,TRUE,none_generic,36,32.33,79.72,64.26,46.14,65.36,77.07,59
Infinix Note 50 Pro 4G,2025,Mid-Range,Helio G100,256,8,UFS 2.2,6.78,393,AMOLED,144,520,5200,90,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP64,TRUE,TRUE,TRUE,32,1440,30,198,7.3,bar,4G,Android,15,Unknown,Aluminum,Unknown,2,2,TRUE,none_generic,31,34.04,76.12,54.86,51.67,77.09,75.29,58.97
Samsung Galaxy S20 FE,2020,Flagship,Exynos 990,128,6,UFS 3.1,6.5,407,Super AMOLED,120,600,4500,25,TRUE,12,TRUE,FALSE,TRUE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,32,2160,60,190,8.4,bar,4G,Android,10,Plastic,Aluminum,HDR10+,3,2,TRUE,standard_branded,41,41.85,76.23,70.68,70.08,42.95,56.71,58.97
Tecno Phantom V Fold,2023,Flagship,Dimensity 9000 Plus,512,12,UFS 3.1,7.85,388,Foldable LTPO AMOLED,120,1100,5000,45,FALSE,50,TRUE,FALSE,TRUE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,16,2160,30,299,6.9,fold,5G,Android,13,Plastic,Aluminum,Unknown,3,2,TRUE,none_generic,58,62.35,65.95,63.78,21.28,42.73,88.86,58.96
Xiaomi Redmi Note 14 5G,2025,Mid-Range,Dimensity 7025,256,8,UFS 2.2,6.67,395,AMOLED,120,1200,5110,45,FALSE,108,TRUE,TRUE,FALSE,FALSE,1.7,IP64,TRUE,TRUE,TRUE,20,1080,30,190,8,bar,5G,Android,14,Plastic,Plastic,HDR10+,3,2,TRUE,standard_branded,34,35.84,75.86,71.06,44.77,44.38,94.57,58.94
Xiaomi Poco M8,2026,Mid-Range,Snapdragon 6 Gen 3,256,8,UFS 2.2,6.77,388,AMOLED,120,1280,5520,45,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,IP66,TRUE,TRUE,FALSE,20,2160,30,178,7.4,bar,5G,Android,15,Plastic,Plastic,HDR,2,2,TRUE,none_generic,39,38.84,63.58,66.07,58.91,50.53,98.29,58.94
Honor Magic4,2022,Flagship,Snapdragon 8 Gen 1,128,8,Unknown,6.81,431,LTPO OLED,120,1000,4800,66,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP54,TRUE,TRUE,FALSE,12,2160,60,199,8.8,bar,5G,Android,12,Unknown,Unknown,HDR10+,3,2,TRUE,none_generic,52,42.35,64.45,78.25,41.89,47.36,85.14,58.93
Xiaomi Redmi Note 14 Pro 4G,2025,Mid-Range,Helio G100,512,12,UFS 2.2,6.67,395,AMOLED,120,1200,5500,45,FALSE,200,TRUE,TRUE,FALSE,FALSE,1.7,IP64,TRUE,TRUE,TRUE,32,1080,60,180,8.2,bar,4G,Android,14,Plastic,Aluminum,Unknown,3,2,TRUE,ultra_premium,31,40.9,81.63,58.31,57.96,50.23,73.57,58.9
Honor Magic Vs Ultimate,2022,Flagship,Snapdragon 8 Plus Gen 1,512,16,Unknown,7.9,382,Foldable OLED,90,800,5000,66,FALSE,54,TRUE,FALSE,TRUE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,16,2160,60,265,6.1,fold,5G,Android,12,Glass,Magnesium,HDR10+,3,2,TRUE,none_generic,57,57.79,67.28,56.85,35.35,50.36,85.14,58.88
Xiaomi Redmi Note 15 Pro 4G,2026,Mid-Range,Helio G200,256,8,UFS 2.2,6.77,388,AMOLED,120,1280,6500,45,FALSE,200,TRUE,FALSE,FALSE,FALSE,1.7,IP65,TRUE,TRUE,TRUE,32,1080,60,195,8,bar,4G,Android,15,Plastic,Unknown,Unknown,2,2,TRUE,ultra_premium,31,34.04,81.13,58.57,60.3,57.73,77.29,58.87
Nothing Phone (2a),2024,Mid-Range,Dimensity 7200,128,8,Unknown,6.7,394,AMOLED,120,1100,5000,45,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP54,TRUE,TRUE,TRUE,32,2160,30,190,8.6,bar,5G,Android,14,Plastic,Plastic,HDR10+,2,2,TRUE,standard_branded,41,35.75,79.88,70.14,42.63,42.73,92.57,58.87
Xiaomi Poco M7 Pro 5G,2024,Mid-Range,Dimensity 7025,256,12,UFS 2.2,6.67,395,AMOLED,120,840,5110,45,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.5,IP64,TRUE,TRUE,TRUE,20,1080,30,190,8,bar,5G,Android,14,Plastic,Plastic,Dolby Vision,2,2,TRUE,standard_branded,34,40.12,72.03,70.22,44.77,44.38,92.57,58.87
Honor X50 GT,2024,Mid-Range,Snapdragon 8 Plus Gen 1,256,16,Unknown,6.78,431,AMOLED,120,600,5800,35,FALSE,108,FALSE,FALSE,FALSE,FALSE,1.8,IP53,TRUE,TRUE,FALSE,8,2160,30,192,8,bar,5G,Android,13,Unknown,Unknown,Unknown,2,2,TRUE,none_generic,57,55.21,63.26,55.32,45.72,51.09,90.86,58.84
Honor 80 Pro,2022,Mid-Range,Snapdragon 8 Plus Gen 1,256,8,Unknown,6.78,437,OLED,120,1000,4800,66,FALSE,160,TRUE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,50,2160,30,188,7.8,bar,5G,Android,12,Unknown,Unknown,HDR,3,2,TRUE,none_generic,57,46.64,74.65,66.61,32.99,47.36,85.14,58.83
Honor 90,2023,Mid-Range,Snapdragon 7 Gen 1,512,12,Unknown,6.7,435,AMOLED,120,640,5000,66,FALSE,200,TRUE,FALSE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,50,2160,30,183,7.8,bar,5G,Android,13,Unknown,Unknown,HDR10+,3,2,TRUE,none_generic,39,42.7,73,68.66,33.68,50.36,88.86,58.82
Samsung Galaxy A54,2023,Mid-Range,Exynos 1380,128,4,Unknown,6.4,403,Super AMOLED,120,1000,5000,25,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,32,2160,30,202,8.2,bar,5G,Android,13,Glass,Plastic,HDR10+,3,2,TRUE,standard_branded,36,28.46,82.03,73.87,63.13,35.45,88.86,58.81
Tecno Phantom X2 Pro,2023,Flagship,Dimensity 9000,256,12,UFS 3.1,6.8,387,AMOLED,120,650,5160,45,FALSE,50,TRUE,FALSE,TRUE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,32,2160,60,201,9,bar,5G,Android,12,Plastic,Aluminum,Unknown,3,2,TRUE,premium_branded,55,57.97,73.21,53.11,35.56,45.13,87.14,58.8
